MMM-YY,Emp_ID,Age,Gender,City,Education_Level,Salary,Dateofjoining,LastWorkingDate,Joining Designation,Designation,Total Business Value,Quarterly Rating
2016-09-01,2391,28,Male,C26,College,40366,2016-09-12,,2,2,0,1
2016-09-01,2392,31,Female,C29,Master,43411,2016-08-29,,1,1,0,1
2017-08-01,2393,30,Female,C27,College,87010,2017-08-08,,3,3,0,1
2016-01-01,2394,42,Male,C24,Master,76562,2015-09-12,,2,3,1508290,2
2017-10-01,2395,35,Male,C20,Bachelor,79652,2017-10-11,,2,2,0,1
2017-06-01,2396,33,Male,C26,Master,53750,2017-06-21,,2,2,0,1
2017-05-01,2397,38,Female,C8,College,47818,2017-05-15,2017-05-15,2,2,0,1
2016-06-01,2398,37,Male,C10,Master,94809,2016-06-02,,2,4,0,1
2016-01-01,2399,27,Female,C23,Master,67326,2015-07-03,,1,1,722670,3
2016-01-01,2400,35,Male,C18,Master,53643,2012-08-06,,1,1,0,2
2017-07-01,2402,28,Male,C27,Master,29150,2017-07-24,,3,3,0,1
2016-01-01,2403,35,Male,C25,College,63888,2015-05-04,,2,2,748440,3
2016-12-01,2404,25,Male,C17,Bachelor,23711,2016-12-12,,1,1,0,1
2016-01-01,2405,36,Male,C7,Master,167758,2016-01-26,,5,5,0,1
2016-02-01,2406,32,Female,C18,College,31097,2016-02-17,,1,1,0,1
2016-01-01,2407,35,Female,C8,Master,67450,2015-10-20,,1,1,266330,4
2016-01-01,2408,41,Male,C4,College,132505,2013-05-01,,1,4,2976580,3
2016-01-01,2409,27,Male,C20,College,16676,2015-05-06,,1,1,345530,2
2016-08-01,2410,37,Male,C20,College,113256,2016-08-17,,4,4,0,1
2017-11-01,2411,34,Female,C25,Master,63321,2017-11-22,,2,2,0,1
2016-06-01,2412,35,Female,C14,Bachelor,77848,2016-06-11,,3,3,0,1
2016-01-01,2413,43,Female,C6,Master,109652,2012-11-12,,1,3,212890,2
2017-05-01,2414,31,Male,C15,Bachelor,17648,2017-05-25,,1,1,0,1
2016-12-01,2415,39,Male,C10,Bachelor,112317,2016-11-28,,3,3,0,1
2016-01-01,2416,32,Male,C24,Master,62380,2015-05-04,,2,2,187650,1
2016-10-01,2417,25,Male,C28,Master,73899,2016-10-17,,2,2,0,2
2017-09-01,2418,34,Female,C12,Bachelor,77613,2017-09-26,,3,3,0,1
2016-01-01,2419,25,Female,C18,Master,27993,2015-11-16,,1,1,100950,1
2016-01-01,2420,29,Male,C5,Master,169549,2012-07-30,,2,5,9068650,4
2016-01-01,2421,38,Male,C28,Bachelor,58275,2013-01-07,,1,1,410080,2
2016-01-01,2422,46,Male,C4,Bachelor,111507,2011-08-26,,2,4,1218080,2
2017-08-01,2423,35,Female,C18,College,54059,2017-08-07,,3,3,0,1
2017-08-01,2424,32,Male,C6,College,68525,2017-08-09,,3,3,0,1
2017-07-01,2425,30,Male,C21,Bachelor,28890,2017-07-13,,3,3,0,1
2017-10-01,2426,33,Female,C25,Master,82309,2017-09-28,,2,2,0,2
2016-01-01,2427,33,Female,C15,Master,40281,2015-12-28,2016-01-13,2,2,0,1
2017-12-01,2428,36,Male,C17,Master,39195,2017-11-29,,1,1,0,1
2016-11-01,2429,27,Male,C21,College,12064,2016-11-08,,1,1,0,1
2017-04-01,2430,27,Male,C27,College,58259,2017-04-13,,2,2,0,1
2016-01-01,2431,37,Female,C17,College,46832,2015-10-20,2016-01-19,1,1,0,1
2016-01-01,2432,52,Female,C1,Bachelor,56188,2012-10-25,,1,3,574080,2
2017-04-01,2433,30,Male,C29,Master,37214,2017-03-29,,1,1,0,1
2017-01-01,2435,28,Female,C13,College,13222,2017-01-28,,1,1,0,1
2017-07-01,2436,33,Male,C4,Master,100560,2017-07-10,,3,3,0,3
2016-01-01,2438,31,Female,C18,Bachelor,24429,2015-01-01,,1,1,500000,2
2017-08-01,2439,28,Male,C16,Master,36373,2017-07-31,,2,2,0,2
2017-09-01,2440,35,Male,C9,Master,51769,2017-09-07,,2,2,0,1
2016-09-01,2441,33,Female,C5,Master,51617,2016-09-02,,2,2,0,1
2016-10-01,2442,36,Male,C29,Master,63424,2016-10-11,,3,3,0,1
2016-01-01,2443,25,Male,C25,College,44169,2014-11-25,,1,2,548200,2
2016-01-01,2445,36,Male,C21,Bachelor,90492,2015-06-26,,3,3,800000,3
2017-06-01,2446,29,Female,C29,College,59110,2017-05-29,,2,2,0,1
2017-07-01,2447,23,Male,C10,Master,71138,2017-07-10,,2,2,0,1
2016-05-01,2448,32,Male,C18,Bachelor,90734,2016-05-24,,3,3,0,1
2017-05-01,2449,37,Female,C22,College,18024,2017-05-01,,2,2,0,1
2016-01-01,2450,29,Female,C4,Bachelor,17481,2015-07-02,2016-01-18,1,1,0,1
2016-01-01,2451,23,Male,C21,College,23511,2015-01-03,,1,1,216320,3
2016-11-01,2453,38,Female,C12,Bachelor,92031,2016-11-12,,3,3,0,1
2016-01-01,2454,39,Male,C9,Master,37664,2013-01-03,,1,1,802690,4
2016-01-01,2455,24,Male,C28,Bachelor,99691,2014-06-18,,1,4,1023980,3
2016-01-01,2457,42,Male,C24,College,58577,2015-09-07,,2,2,110660,1
2016-01-01,2458,38,Male,C21,Bachelor,33343,2015-08-10,,1,1,305520,2
2016-12-01,2459,32,Female,C9,Master,85831,2016-12-07,,2,2,0,1
2017-05-01,2460,26,Female,C12,Master,36191,2017-05-17,,1,1,0,1
2016-12-01,2461,30,Male,C2,College,42551,2016-12-02,,2,2,0,1
2017-05-01,2464,29,Male,C15,Master,52371,2017-05-22,,1,1,0,1
2016-06-01,2465,34,Male,C20,College,19183,2016-05-31,,2,2,0,1
2017-02-01,2467,28,Female,C1,College,63182,2017-01-31,,3,3,0,1
2017-04-01,2468,33,Male,C14,Bachelor,99858,2017-04-05,,2,2,0,3
2017-11-01,2469,31,Female,C24,Master,45365,2017-11-13,,3,3,0,1
2016-01-01,2470,30,Male,C27,Bachelor,55723,2015-02-27,,1,1,7226660,4
2017-04-01,2471,27,Male,C24,College,55344,2017-04-06,,2,2,0,1
2016-01-01,2472,33,Male,C25,Master,36682,2015-10-02,,1,1,0,1
2016-06-01,2473,38,Female,C6,Bachelor,30967,2016-06-13,,1,1,0,1
2017-07-01,2474,34,Male,C10,Bachelor,44188,2017-06-28,,1,1,0,1
2016-11-01,2475,35,Male,C12,Master,99515,2016-11-04,,3,3,0,2
2017-04-01,2476,33,Male,C19,Bachelor,89269,2017-03-16,,3,3,0,1
2016-01-01,2478,25,Female,C2,Master,68294,2015-06-11,,1,1,345920,2
2016-11-01,2480,28,Female,C24,College,18538,2016-11-21,,1,1,0,1
2016-01-01,2481,45,Female,C2,Master,44041,2015-02-12,,1,1,608230,2
2017-04-01,2482,36,Male,C16,College,47251,2017-04-13,,3,3,0,1
2017-04-01,2483,36,Male,C4,Master,65277,2017-04-18,,2,2,116660,2
2016-10-01,2484,35,Male,C2,Bachelor,58626,2016-10-11,,3,3,0,1
2016-01-01,2485,39,Male,C13,Master,51616,2015-06-02,,1,1,0,1
2016-12-01,2486,35,Female,C6,Master,74360,2016-12-05,,2,2,0,1
2016-01-01,2487,35,Female,C29,Master,142543,2010-10-12,,1,4,1823160,3
2016-01-01,2488,27,Male,C14,College,65958,2015-07-20,,1,2,0,4
2016-01-01,2489,36,Female,C23,Bachelor,40775,2014-02-25,,1,1,102070,2
2016-11-01,2490,25,Female,C25,Bachelor,29052,2016-11-21,,1,1,0,1
2017-01-01,2491,25,Male,C20,Master,62242,2016-12-30,,2,2,0,1
2016-01-01,2492,35,Female,C28,Master,59644,2014-11-18,,1,2,1262530,4
2016-01-01,2493,50,Female,C19,Master,40013,2013-05-25,,1,2,1092100,4
2016-01-01,2494,45,Male,C27,College,48747,2015-05-25,,1,1,789380,4
2016-01-01,2495,31,Female,C3,College,25228,2015-11-12,,1,1,387180,3
2017-02-01,2496,23,Male,C28,Master,38169,2017-01-31,,1,1,0,2
2017-07-01,2497,38,Female,C4,College,52092,2017-06-30,,3,3,144600,2
2017-07-01,2498,30,Male,C22,College,15052,2017-07-27,,1,1,0,2
2016-07-01,2499,27,Male,C17,Bachelor,75458,2016-07-06,,2,2,0,1
2017-10-01,2500,32,Male,C8,Bachelor,66536,2017-09-28,,3,3,0,1
2016-08-01,2501,31,Female,C7,College,30212,2016-08-04,,1,1,0,1
2016-09-01,2502,30,Female,C20,College,91020,2016-09-12,,3,3,0,1
2016-07-01,2503,35,Female,C13,College,71761,2016-06-28,,3,3,0,1
2017-06-01,2504,32,Female,C20,Master,70395,2017-05-29,,3,3,0,1
2016-01-01,2505,40,Male,C12,Bachelor,47809,2015-08-18,,1,1,4246000,4
2016-12-01,2506,33,Male,C15,Bachelor,18173,2016-11-29,,1,1,0,1
2016-11-01,2507,26,Male,C23,Master,59536,2016-11-16,,1,1,0,1
2016-01-01,2508,37,Male,C11,Master,64254,2015-05-18,,1,2,581310,2
2017-07-01,2509,38,Female,C28,Bachelor,118773,2017-06-28,,3,3,0,2
2016-01-01,2510,41,Male,C1,Master,130752,2011-05-05,,2,4,486610,2
2017-07-01,2511,23,Female,C6,Bachelor,43876,2017-06-22,,1,1,0,1
2016-01-01,2513,27,Male,C10,College,125576,2013-05-01,,1,3,1339250,2
2016-11-01,2514,31,Male,C16,Master,33169,2016-10-31,,2,2,0,1
2017-11-01,2515,40,Male,C5,Master,37667,2017-11-13,,2,2,0,1
2016-07-01,2516,45,Male,C15,Master,115152,2016-06-30,,4,4,0,1
2016-01-01,2517,31,Female,C26,Bachelor,83236,2012-05-31,,2,4,2485180,3
2016-01-01,2518,37,Female,C13,Bachelor,67049,2010-10-22,,1,3,517150,1
2016-01-01,2520,30,Male,C18,College,34556,2012-08-27,,2,2,575610,2
2017-12-01,2521,26,Male,C24,College,30558,2017-12-18,,1,1,0,1
2016-01-01,2522,34,Female,C13,Bachelor,90057,2010-04-01,,2,5,9830180,4
2017-03-01,2525,23,Female,C16,College,18224,2017-03-09,,1,1,0,1
2016-11-01,2527,25,Male,C5,College,16206,2016-10-31,,1,1,0,1
2016-01-01,2528,45,Female,C24,Bachelor,37521,2015-12-18,,2,2,100150,1
2016-07-01,2529,40,Male,C27,College,31816,2016-07-04,,1,1,0,1
2016-01-01,2530,27,Female,C29,Bachelor,137450,2012-08-02,,3,4,3210520,2
2017-07-01,2532,38,Male,C20,Master,90090,2017-06-28,,2,2,0,2
2016-09-01,2533,31,Male,C5,College,45993,2016-09-06,,1,1,0,1
2016-11-01,2535,32,Male,C23,Bachelor,47678,2016-11-09,,1,1,0,1
2016-01-01,2536,39,Female,C13,Master,38706,2015-10-14,,2,2,101840,1
2017-09-01,2537,36,Female,C20,College,75344,2017-09-01,,2,2,0,1
2017-11-01,2538,37,Male,C27,College,96562,2017-10-30,,3,3,0,1
2016-01-01,2539,29,Female,C15,College,37039,2016-01-16,,2,2,0,1
2016-12-01,2540,34,Male,C19,College,14776,2016-12-23,,1,1,0,1
2016-01-01,2541,30,Female,C27,College,68356,2013-04-27,,1,4,3471280,3
2016-01-01,2543,27,Male,C20,College,54239,2015-06-10,,1,2,0,3
2016-07-01,2544,31,Male,C22,College,67667,2016-07-28,,2,2,0,1
2016-01-01,2545,43,Male,C22,College,44884,2015-05-13,,1,2,1134930,2
2016-01-01,2546,34,Male,C10,Master,70774,2015-08-06,,2,2,2019610,3
2016-01-01,2547,37,Male,C19,College,77399,2015-06-29,,1,2,1678190,2
2016-12-01,2549,31,Female,C17,College,34569,2016-12-05,,2,2,0,1
2017-12-01,2550,35,Male,C14,Bachelor,78009,2017-11-28,,3,3,0,1
2016-01-01,2551,39,Male,C23,Bachelor,58799,2015-05-12,,1,1,203610,3
2016-01-01,2552,33,Female,C24,Bachelor,45414,2015-12-04,,1,1,308940,2
2017-08-01,2553,33,Female,C26,Bachelor,54019,2017-08-10,,3,3,0,1
2016-01-01,2554,38,Male,C14,College,23166,2014-07-08,,1,1,1371720,3
2016-01-01,2555,37,Female,C13,College,116077,2011-12-29,,2,4,1289590,1
2016-06-01,2556,25,Male,C7,Master,64168,2016-06-13,,2,2,0,1
2016-01-01,2558,36,Male,C19,Bachelor,29962,2015-05-04,,1,1,713100,3
2016-01-01,2559,46,Male,C25,Master,96053,2015-09-16,2016-01-26,3,3,0,1
2016-01-01,2560,30,Male,C22,Master,47301,2014-11-29,,1,2,263360,2
2016-01-01,2561,41,Female,C24,Master,81854,2012-05-24,,1,3,1518700,2
2016-09-01,2562,31,Male,C22,College,128520,2016-09-17,,3,3,0,1
2016-01-01,2563,38,Male,C20,College,53880,2012-08-27,,1,1,484820,3
2017-09-01,2565,28,Male,C15,College,83215,2017-09-08,,3,3,0,1
2017-08-01,2566,24,Male,C18,Bachelor,64399,2017-08-18,,2,2,0,1
2016-01-01,2567,47,Female,C9,Master,123962,2015-06-03,,1,3,109370,4
2016-01-01,2568,30,Male,C28,College,83298,2011-12-05,,2,4,442870,1
2017-04-01,2569,26,Female,C10,Master,56766,2017-04-25,,2,2,0,1
2016-12-01,2570,23,Male,C9,Master,26766,2016-12-03,2016-12-12,1,1,0,1
2017-12-01,2571,34,Male,C27,Bachelor,71878,2017-11-30,,3,3,0,1
2016-01-01,2572,44,Female,C5,College,65990,2013-07-08,,1,2,776310,2
2017-07-01,2573,38,Female,C26,College,52321,2017-07-14,,1,1,0,1
2016-01-01,2574,22,Male,C8,College,42059,2016-01-18,,1,1,0,1
2016-07-01,2575,25,Male,C15,College,37888,2016-07-06,,1,1,0,1
2016-01-01,2576,28,Male,C25,Bachelor,80907,2012-08-20,,2,2,654390,2
2017-04-01,2577,28,Male,C13,Bachelor,50141,2017-04-25,,2,2,0,1
2017-07-01,2578,25,Female,C3,Master,37046,2017-07-13,,1,1,0,1
2016-01-01,2579,46,Male,C23,Bachelor,50326,2016-01-15,,2,2,0,3
2016-07-01,2581,42,Female,C29,Bachelor,29462,2016-07-05,,1,1,0,1
2016-01-01,2582,44,Male,C16,College,18799,2012-08-06,,1,1,651240,3
2017-05-01,2585,26,Male,C4,College,24676,2017-05-17,,2,2,0,1
2016-01-01,2586,31,Female,C4,Bachelor,20983,2015-10-30,,1,1,218240,2
2017-07-01,2587,35,Male,C7,Master,53902,2017-07-20,,2,2,0,1
2017-02-01,2588,31,Female,C28,Bachelor,18469,2017-02-13,,1,1,0,1
2016-06-01,2589,33,Female,C23,Master,52222,2016-06-06,,1,1,0,1
2017-05-01,2590,28,Male,C11,College,53554,2017-05-03,,2,2,0,1
2016-01-01,2592,35,Male,C20,Master,21364,2015-06-17,,1,1,0,1
2016-01-01,2593,34,Male,C3,College,76805,2013-04-25,,1,3,1293650,3
2016-01-01,2594,32,Male,C21,Bachelor,131568,2012-07-23,,1,4,1111780,2
2016-01-01,2595,35,Female,C18,College,111600,2012-11-12,,2,4,884950,1
2016-10-01,2596,32,Male,C20,Master,69003,2016-09-28,,3,3,0,1
2016-01-01,2597,33,Female,C3,Master,85254,2013-08-14,,1,2,1098550,2
2016-09-01,2598,36,Female,C20,Master,102822,2016-09-20,,3,3,0,1
2016-01-01,2599,26,Male,C7,Bachelor,33058,2015-12-18,,1,1,119760,3
2016-01-01,2600,41,Female,C14,College,26460,2012-05-24,,2,2,100200,3
2016-07-01,2601,36,Male,C4,College,17566,2016-06-28,,1,1,0,1
2016-01-01,2602,24,Male,C24,College,15482,2016-01-06,,1,1,484970,2
2016-10-01,2603,36,Female,C5,Master,50158,2016-10-03,,2,2,0,1
2016-01-01,2604,39,Female,C2,Master,110829,2010-07-19,,2,3,206160,1
2017-03-01,2605,41,Male,C8,Bachelor,99300,2017-03-20,,3,3,0,1
2016-01-01,2606,24,Male,C8,College,21993,2015-06-01,,1,1,101950,1
2016-01-01,2607,40,Male,C17,Bachelor,21636,2015-12-24,,1,1,362540,2
2017-06-01,2608,32,Male,C16,College,79797,2017-06-02,,1,1,0,1
2017-01-01,2609,23,Female,C15,Master,46604,2017-01-02,,1,1,0,1
2017-05-01,2610,35,Female,C4,Master,75224,2017-05-05,,3,3,0,1
2017-03-01,2611,39,Male,C29,Bachelor,44154,2017-03-08,,1,1,464420,2
2016-06-01,2612,41,Male,C13,Bachelor,56478,2016-06-06,,3,3,0,1
2016-10-01,2613,29,Female,C5,College,63004,2016-10-06,,3,3,0,1
2016-01-01,2614,31,Male,C15,Master,81792,2015-06-20,,2,2,0,1
2016-01-01,2615,29,Male,C29,Master,98935,2012-09-24,,1,4,6864920,3
2016-09-01,2616,27,Male,C16,Bachelor,53320,2016-09-26,,1,1,0,1
2016-01-01,2617,37,Female,C25,College,104128,2012-01-16,,2,4,547260,2
2017-05-01,2618,27,Female,C20,Master,57164,2017-05-01,,2,2,0,1
2016-01-01,2620,35,Female,C20,Bachelor,38829,2016-01-08,,2,2,0,1
2016-01-01,2623,41,Female,C9,Bachelor,68473,2015-07-07,,2,2,479010,3
2016-01-01,2624,32,Female,C12,Bachelor,87954,2012-07-30,,2,3,913810,2
2016-01-01,2625,37,Male,C6,College,48525,2012-08-09,,1,2,898920,3
2016-01-01,2626,27,Male,C2,Bachelor,30083,2015-06-08,,1,1,203570,3
2017-11-01,2627,34,Female,C7,College,104058,2017-11-06,,3,3,0,1
2016-01-01,2628,27,Male,C5,Master,28949,2014-11-25,,1,1,167020,1
2017-04-01,2629,25,Female,C21,College,14034,2017-04-17,,1,1,0,1
2016-01-01,2630,37,Male,C26,Master,56808,2012-07-23,,1,2,829860,3
2017-12-01,2631,30,Male,C1,College,67162,2017-12-07,,2,2,0,1
2016-01-01,2632,26,Male,C7,Master,62716,2015-07-29,,2,2,1872670,4
2016-12-01,2633,31,Female,C18,Master,126357,2016-11-30,,3,3,0,1
2016-09-01,2634,25,Male,C11,College,65507,2016-09-15,,2,2,0,1
2017-11-01,2635,35,Male,C20,College,66890,2017-11-17,,2,2,0,1
2016-01-01,2637,41,Male,C15,College,19724,2014-09-12,,1,1,478350,2
2017-02-01,2639,29,Female,C12,College,92763,2017-02-13,,3,3,7500000,4
2017-10-01,2640,31,Female,C29,Bachelor,80788,2017-09-28,,2,2,0,1
2017-06-01,2641,36,Female,C17,Bachelor,24985,2017-06-02,,1,1,0,1
2016-01-01,2642,29,Male,C8,College,19447,2015-09-14,,1,1,4090390,4
2016-01-01,2643,28,Male,C5,College,17044,2015-06-22,2016-01-22,2,2,0,1
2016-01-01,2644,44,Male,C8,College,62354,2014-08-26,,1,2,319340,2
2017-10-01,2645,32,Female,C26,Bachelor,69599,2017-09-28,,3,3,0,1
2017-08-01,2646,30,Male,C3,Master,104157,2017-07-31,,3,3,0,1
2016-01-01,2647,36,Male,C12,College,55601,2015-12-15,2016-01-04,2,2,0,1
2016-06-01,2648,45,Male,C5,Bachelor,38047,2016-06-06,,1,1,0,1
2016-01-01,2649,39,Male,C7,Master,69098,2013-07-25,,2,2,596650,3
2016-01-01,2650,48,Male,C22,College,38788,2015-09-19,,1,1,1012210,3
2016-06-01,2651,33,Male,C11,Master,62292,2016-06-27,,2,2,0,1
2017-09-01,2653,32,Female,C15,College,40216,2017-08-29,,2,2,0,1
2017-09-01,2654,30,Male,C19,College,65092,2017-09-15,,3,3,0,1
2017-02-01,2655,35,Male,C10,Master,23955,2017-02-11,,1,1,0,1
2017-04-01,2656,34,Female,C6,Bachelor,77739,2017-04-13,,2,2,0,1
2016-09-01,2659,34,Female,C6,College,23641,2016-09-26,,2,2,0,1
2016-01-01,2660,27,Male,C13,Master,48747,2010-09-15,,1,3,1810040,3
2016-01-01,2661,33,Female,C3,Bachelor,68037,2013-01-31,,1,2,2350390,4
2016-01-01,2663,31,Male,C7,Bachelor,26716,2015-10-03,2016-01-09,1,1,0,1
2017-07-01,2664,37,Female,C22,Bachelor,21909,2017-06-30,,2,2,0,1
2016-01-01,2665,36,Female,C17,Master,22719,2015-10-15,2015-12-31,1,1,0,1
2016-11-01,2666,28,Male,C6,Bachelor,69153,2016-10-31,,2,2,0,1
2016-01-01,2667,40,Male,C1,Bachelor,103568,2010-10-18,,2,4,1218980,2
2016-01-01,2668,33,Male,C16,College,112112,2011-12-27,,2,4,891020,1
2016-01-01,2670,31,Female,C24,Bachelor,38326,2015-12-12,,1,1,0,2
2017-05-01,2671,35,Female,C24,Bachelor,114637,2017-05-24,,3,3,0,1
2017-08-01,2672,36,Female,C18,Master,56621,2017-08-02,,3,3,0,1
2016-01-01,2674,28,Female,C11,Bachelor,64610,2014-03-12,,1,2,0,1
2017-07-01,2675,29,Male,C7,Bachelor,68500,2017-06-19,,2,2,0,2
2016-10-01,2676,34,Male,C13,Master,40608,2016-10-24,,1,1,0,1
2016-01-01,2677,25,Male,C21,Bachelor,42400,2015-07-20,,1,1,74800,1
2017-11-01,2678,37,Female,C1,Bachelor,51668,2017-11-16,,3,3,0,1
2017-07-01,2680,28,Male,C9,Bachelor,61670,2017-07-07,,2,2,0,1
2016-07-01,2682,42,Male,C6,College,102345,2016-07-16,,4,4,0,1
2016-01-01,2683,48,Female,C6,Bachelor,81055,2015-11-12,,1,1,595650,2
2016-01-01,2684,35,Male,C21,Bachelor,25186,2013-04-26,,1,1,460210,3
2016-08-01,2685,41,Female,C1,Bachelor,101984,2016-08-03,,4,4,0,1
2017-08-01,2686,26,Male,C27,Master,80394,2017-08-07,,3,3,0,2
2016-01-01,2687,24,Male,C25,Master,43753,2014-07-14,,1,2,0,1
2016-01-01,2690,24,Male,C11,Master,77662,2015-07-17,,1,2,0,1
2016-01-01,2691,31,Female,C16,College,21445,2015-06-26,,3,3,1300000,1
2017-01-01,2692,29,Male,C29,Bachelor,65156,2017-01-02,,2,2,0,2
2016-01-01,2693,24,Male,C7,College,58571,2015-05-04,,1,1,584600,2
2017-03-01,2694,38,Female,C20,Master,69776,2017-02-28,,2,2,0,1
2017-05-01,2695,35,Male,C15,College,77535,2017-05-01,2017-05-17,3,3,0,1
2016-01-01,2696,36,Female,C23,Bachelor,99907,2013-08-08,,2,4,877010,1
2016-11-01,2697,29,Male,C20,College,52912,2016-11-11,,1,1,0,1
2017-03-01,2698,26,Male,C21,Bachelor,58892,2017-03-17,,2,2,0,1
2017-06-01,2699,39,Male,C29,College,92672,2017-06-16,,4,4,0,1
2016-08-01,2700,33,Male,C25,College,50306,2016-07-29,,2,2,0,1
2016-07-01,2701,25,Male,C14,Bachelor,64281,2016-07-18,,1,1,0,1
2017-04-01,2702,34,Male,C20,College,55845,2017-04-13,,3,3,0,1
2016-11-01,2703,38,Male,C16,College,27572,2016-11-02,,2,2,0,1
2016-12-01,2704,33,Male,C12,Bachelor,29442,2016-12-12,,2,2,0,1
2017-08-01,2705,36,Male,C24,Bachelor,59816,2017-07-31,,3,3,0,2
2016-10-01,2706,36,Male,C16,College,76463,2016-10-07,,3,3,0,2
2017-04-01,2707,25,Male,C24,College,12860,2017-03-16,,2,2,0,1
2016-11-01,2708,25,Female,C3,Master,37784,2016-10-29,,1,1,0,1
2016-08-01,2709,31,Female,C17,Master,37940,2016-08-15,,2,2,0,1
2016-01-01,2710,38,Male,C5,Bachelor,59562,2015-09-29,2016-01-16,1,1,0,1
2017-08-01,2711,38,Female,C17,College,39404,2017-08-14,,3,3,0,1
2016-09-01,2712,30,Female,C7,College,100722,2016-08-29,,4,4,0,1
2016-07-01,2713,32,Female,C9,Master,23582,2016-06-30,,2,2,0,1
2016-01-01,2714,39,Male,C3,College,83969,2012-10-04,,2,3,710650,2
2017-06-01,2715,29,Female,C28,College,56807,2017-06-13,,3,3,0,1
2016-06-01,2716,31,Female,C29,Bachelor,38744,2016-06-16,,1,1,0,1
2016-11-01,2718,35,Female,C20,Master,61569,2016-11-21,,1,1,0,1
2016-06-01,2719,29,Male,C7,Bachelor,27634,2016-05-31,,1,1,0,1
2016-01-01,2720,43,Female,C6,College,14375,2015-10-19,,1,1,103130,1
2016-01-01,2721,38,Male,C7,College,50168,2016-01-05,,2,2,0,2
2017-10-01,2722,34,Male,C18,College,77778,2017-10-20,,2,2,0,1
2017-03-01,2723,42,Female,C1,Master,47303,2017-03-13,,1,1,0,1
2016-05-01,2724,37,Female,C27,Master,37944,2016-05-21,,1,1,0,4
2016-01-01,2725,33,Male,C15,Bachelor,73538,2010-10-06,,2,3,409000,2
2016-01-01,2726,25,Male,C28,Master,45675,2015-09-19,,1,1,200000,1
2016-01-01,2727,30,Female,C4,Master,36085,2011-10-17,,2,3,492500,1
2017-03-01,2728,26,Female,C19,Master,28318,2017-03-11,,1,1,746390,2
2016-08-01,2729,33,Male,C10,College,107274,2016-08-04,,4,4,0,1
2016-07-01,2730,31,Female,C16,Master,69924,2016-07-08,,2,2,0,2
2016-01-01,2731,42,Female,C22,Master,27828,2015-05-07,,1,2,100390,2
2016-01-01,2732,31,Female,C12,College,53480,2013-06-21,,1,3,871380,2
2017-09-01,2733,29,Male,C10,Master,56659,2017-09-12,,2,2,0,1
2016-05-01,2734,38,Female,C10,Bachelor,49165,2016-05-23,,1,1,0,1
2016-01-01,2735,31,Male,C16,Bachelor,19037,2015-12-02,,1,1,350210,1
2016-07-01,2736,27,Female,C23,Master,68957,2016-07-07,,1,1,0,1
2016-01-01,2737,27,Female,C8,Bachelor,41730,2015-07-27,2016-01-20,1,1,0,1
2016-01-01,2738,23,Male,C17,College,23068,2015-09-08,,1,1,689660,3
2016-01-01,2739,34,Male,C9,Bachelor,32108,2015-12-09,,2,2,0,1
2016-01-01,2740,45,Male,C22,Master,35598,2012-07-19,,1,2,895700,3
2016-07-01,2742,28,Male,C1,Bachelor,22217,2016-07-02,,1,1,0,2
2016-01-01,2744,41,Female,C15,College,128906,2015-07-15,,5,5,0,1
2017-03-01,2745,33,Male,C26,Bachelor,46734,2017-03-14,,3,3,0,1
2017-05-01,2746,32,Female,C8,College,36284,2017-05-15,,2,2,0,1
2016-01-01,2747,38,Female,C14,College,50048,2015-12-17,2016-01-13,1,1,0,1
2016-01-01,2749,27,Male,C28,Bachelor,66132,2015-10-28,2016-01-19,1,1,0,1
2016-01-01,2751,31,Male,C17,Master,53115,2012-11-05,,1,1,506550,3
2017-08-01,2752,28,Male,C20,Bachelor,66945,2017-08-04,,2,2,0,2
2016-01-01,2753,38,Female,C11,Bachelor,144726,2010-07-08,,1,5,9632860,4
2016-06-01,2754,28,Male,C6,Master,62462,2016-06-08,,1,1,0,1
2017-05-01,2755,36,Male,C11,Bachelor,78445,2017-05-02,,3,3,0,1
2017-01-01,2757,37,Male,C24,Master,56848,2017-01-04,,2,2,0,1
2016-11-01,2758,32,Male,C26,Bachelor,69141,2016-11-07,,2,2,0,1
2016-01-01,2759,29,Male,C17,Bachelor,82260,2015-08-24,,2,2,507740,2
2016-10-01,2760,31,Female,C20,College,51471,2016-10-03,,3,3,0,1
2017-07-01,2761,28,Male,C20,Master,131805,2017-07-17,,3,3,0,1
2016-01-01,2762,40,Male,C1,Bachelor,52682,2015-05-05,,2,2,291000,3
2017-04-01,2763,37,Female,C5,College,76756,2017-04-04,,3,3,0,2
2017-10-01,2764,30,Female,C25,College,42199,2017-09-28,,2,2,0,1
2016-01-01,2765,26,Male,C18,Bachelor,38809,2015-10-02,,1,1,0,1
2016-01-01,2766,35,Female,C21,Bachelor,53793,2010-11-05,,2,3,1276100,3
2016-01-01,2768,30,Female,C1,Master,80138,2013-05-06,,1,2,0,2
2017-12-01,2770,32,Male,C26,College,49295,2017-11-29,,3,3,0,1
2016-01-01,2771,39,Male,C12,College,91456,2012-08-29,,2,4,992950,2
2016-01-01,2772,22,Female,C26,College,51670,2014-06-12,,1,2,1039050,2
2016-06-01,2773,36,Male,C19,College,35607,2016-06-21,,1,1,0,1
2016-01-01,2774,40,Male,C15,Bachelor,42313,2015-07-21,,1,1,450010,4
2017-10-01,2775,27,Male,C9,College,85112,2017-10-02,,3,3,0,1
